,rating,city,province,superhost,price,house_type,link,Room-darkening shades,Suitable for events,Window guards,Carbon monoxide alarm,Cooking basics,Private entrance,Pets allowed,Smoking allowed,Long term stays allowed,Breakfast,Essentials,Lock on bedroom door,First aid kit,Hot tub,Private living room,Host greets you,Fire pit,Outdoor dining area,Self check-in,Lockbox,Outdoor shower,Outdoor furniture,Cleaning before checkout,Luggage dropoff allowed,Elevator,Trash compactor,Ceiling fan,Laundromat nearby,Smart lock,Dining table,Cleaning products,Shower gel,EV charger,Mosquito net,Table corner guards,Private hot tub,Single level home,Bathtub,Portable heater,Building staff,Baking sheet,Waterfront,Wine glasses,Lake access,Keypad,Portable fans,Bikes,Resort access,Shared hot tub,Piano,Paid resort access,Hammock,Beach essentials,Bed_num,bedroom_num,tv,coffee,shampoo,soap,conditioner,dedicated workspace,stove,gym,indoor fireplace,kitchen,clothing storage,refrigerator,exercise equipment,paid parking,free parking,oven,washer,sound system,dryer,view,air conditioning,game console,guest_num,bath_num,id,pool,backyard,ski-in,beach access,balcony,rating_count,bbq,hot_water,child_friendly,heating,home_utensils,mean_per_prov,appliance,sauna,entertainment,safety,boat,internet
782,0.0,riyadh,2,0,5500,Farm stay,https://www.airbnb.com/rooms/37601069?previous_page_section_name=1000&translate_ugc=false&federated_search_id=232219f0-68b2-4c72-a7cf-30378a266cdf,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,16,5.0,0.0RiyadhRiyadhFalse5500.0Farm stay,1,1,0,0,1,0,0,0,0,0,1,2099.375,0,0,0,0,0,0
783,5.0,jeddah,1,1,351,Entire rental unit,https://www.airbnb.com/rooms/46103492?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,4,2.5,5.0JeddahMeccaTrue351.0Entire rental unit,0,1,0,0,1,4,1,1,0,0,1,551.8347338935574,1,0,0,1,0,1
784,0.0,jeddah,1,0,700,Entire serviced apartment,https://www.airbnb.com/rooms/50509866?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1.0,0.0JeddahMeccaFalse700.0Entire serviced apartment,1,0,0,0,0,0,0,1,1,0,1,863.375,1,0,0,1,0,1
785,5.0,jeddah,1,1,448,Entire rental unit,https://www.airbnb.com/rooms/48109068?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,6,2.0,5.0JeddahMeccaTrue448.0Entire rental unit,0,0,0,0,0,6,0,1,0,1,1,551.8347338935574,1,0,0,0,0,1
786,0.0,jeddah,1,0,489,Entire serviced apartment,https://www.airbnb.com/rooms/43140819?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,2,1.0,0.0JeddahMeccaFalse489.0Entire serviced apartment,0,0,0,0,0,0,0,0,0,1,1,863.375,1,0,0,1,0,1
787,0.0,jeddah,1,0,288,Private room in rental unit,https://www.airbnb.com/rooms/51123103?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,2,0.0,0.0JeddahMeccaFalse288.0Private room in rental unit,0,0,0,0,0,0,0,1,0,0,1,641.8461538461538,0,0,0,1,0,1
788,0.0,jeddah,1,0,906,Entire rental unit,https://www.airbnb.com/rooms/50881416?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,6,2.5,0.0JeddahMeccaFalse906.0Entire rental unit,1,0,0,0,1,0,0,0,0,0,1,551.8347338935574,1,0,0,0,0,0
789,4.98,jeddah,1,1,650,Entire rental unit,https://www.airbnb.com/rooms/15480072?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,4,2.0,4.98JeddahMeccaTrue650.0Entire rental unit,0,0,0,0,0,42,0,0,0,0,1,551.8347338935574,0,0,0,0,0,0
790,0.0,jeddah,1,0,713,Entire rental unit,https://www.airbnb.com/rooms/52375870?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,4,4.0,0.0JeddahMeccaFalse713.0Entire rental unit,1,0,0,0,1,0,1,1,1,1,1,551.8347338935574,1,0,0,1,0,1
791,0.0,jeddah,1,0,1100,Entire loft,https://www.airbnb.com/rooms/50931027?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,4,2.0,0.0JeddahMeccaFalse1100.0Entire loft,1,0,0,0,0,0,0,1,0,0,1,908.3333333333334,0,0,0,1,0,1
792,0.0,jeddah,1,0,1499,Entire rental unit,https://www.airbnb.com/rooms/46279384?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,4,2.0,0.0JeddahMeccaFalse1499.0Entire rental unit,1,0,0,0,0,0,0,1,0,1,1,551.8347338935574,1,0,0,1,0,1
793,5.0,jeddah,1,0,448,Entire rental unit,https://www.airbnb.com/rooms/50040271?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,6,2.0,5.0JeddahMeccaFalse448.0Entire rental unit,0,0,0,0,0,3,0,1,0,1,1,551.8347338935574,1,0,0,0,0,1
794,0.0,jeddah,1,0,4057,Entire villa,https://www.airbnb.com/rooms/49414727?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,11,7.5,0.0JeddahMeccaFalse4057.0Entire villa,1,1,0,0,1,0,1,0,0,0,1,3196.3783783783783,1,0,0,1,0,1
795,0.0,jeddah,1,0,329,Entire rental unit,https://www.airbnb.com/rooms/50539787?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,6,0.0,0.0JeddahMeccaFalse329.0Entire rental unit,0,0,0,0,0,0,0,0,0,0,0,551.8347338935574,0,0,0,0,0,0
796,0.0,jeddah,1,0,496,Entire loft,https://www.airbnb.com/rooms/52073243?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,4,2.0,0.0JeddahMeccaFalse496.0Entire loft,0,0,0,0,0,0,0,0,0,0,0,908.3333333333334,1,0,0,0,0,1
797,0.0,jeddah,1,0,73,Private room in rental unit,https://www.airbnb.com/rooms/42011629?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,2,1.0,0.0JeddahMeccaFalse73.0Private room in rental unit,0,0,0,0,0,0,0,0,0,1,1,641.8461538461538,1,0,0,0,0,1
798,0.0,jeddah,1,0,230,Room in aparthotel,https://www.airbnb.com/rooms/50202101?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,4,2.0,0.0JeddahMeccaFalse230.0Room in aparthotel,0,0,0,0,0,0,0,1,0,0,1,248.8571428571429,1,0,0,1,0,1
799,0.0,jeddah,1,0,300,Entire rental unit,https://www.airbnb.com/rooms/46972014?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1.0,0.0JeddahMeccaFalse300.0Entire rental unit,0,0,0,0,0,0,0,1,0,0,0,551.8347338935574,1,0,0,0,0,1
800,0.0,jeddah,1,0,120,Room in aparthotel,https://www.airbnb.com/rooms/45464571?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,1.0,0.0JeddahMeccaFalse120.0Room in aparthotel,0,0,0,0,1,0,0,1,0,0,1,248.8571428571429,0,0,0,1,0,1
801,4.69,jeddah,1,0,299,Entire rental unit,https://www.airbnb.com/rooms/4490600?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1.0,4.69JeddahMeccaFalse299.0Entire rental unit,0,0,0,0,0,30,0,1,0,0,0,551.8347338935574,1,0,0,1,0,0
802,0.0,jeddah,1,0,160,Entire rental unit,https://www.airbnb.com/rooms/37526371?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6358540e-eec9-4e4c-94ec-7f8c84629743,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,5,1.0,0.0JeddahMeccaFalse160.0Entire rental unit,0,0,0,0,0,0,0,1,0,1,0,551.8347338935574,0,0,0,0,0,0
803,4.72,jeddah,1,0,334,Entire rental unit,https://www.airbnb.com/rooms/42599774?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8fbab7f7-d714-4247-8cf3-6480161f1d19,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,3,1.0,4.72JeddahMeccaFalse334.0Entire rental unit,0,0,0,0,0,123,0,1,0,1,1,551.8347338935574,1,0,0,1,0,1
804,4.77,jeddah,1,1,263,Entire rental unit,https://www.airbnb.com/rooms/27874490?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8fbab7f7-d714-4247-8cf3-6480161f1d19,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1.5,4.77JeddahMeccaTrue263.0Entire rental unit,0,0,0,0,0,22,0,0,0,0,1,551.8347338935574,0,0,0,1,0,1
805,5.0,jeddah,1,1,317,Entire rental unit,https://www.airbnb.com/rooms/50389649?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8fbab7f7-d714-4247-8cf3-6480161f1d19,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,3,2.0,5.0JeddahMeccaTrue317.0Entire rental unit,0,0,0,0,0,38,0,1,0,1,1,551.8347338935574,1,0,0,0,0,1
806,0.0,jeddah,1,0,557,Entire loft,https://www.airbnb.com/rooms/52395735?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8fbab7f7-d714-4247-8cf3-6480161f1d19,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1.0,0.0JeddahMeccaFalse557.0Entire loft,1,0,0,0,0,0,1,0,0,0,0,908.3333333333334,0,0,0,1,0,0
807,4.56,jeddah,1,0,246,Entire rental unit,https://www.airbnb.com/rooms/50194299?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8fbab7f7-d714-4247-8cf3-6480161f1d19,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2,1.0,4.56JeddahMeccaFalse246.0Entire rental unit,0,0,0,0,0,27,0,1,0,1,1,551.8347338935574,1,0,0,1,0,1
808,4.86,jeddah,1,1,261,Entire rental unit,https://www.airbnb.com/rooms/51316690?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6d88ea7a-b947-4a7b-befc-4b7673537e04,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1.5,4.86JeddahMeccaTrue261.0Entire rental unit,0,0,0,0,0,14,0,0,0,0,1,551.8347338935574,0,0,0,1,0,1
809,4.64,jeddah,1,0,271,Entire residential home,https://www.airbnb.com/rooms/40563081?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6d88ea7a-b947-4a7b-befc-4b7673537e04,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,5,2.0,4.64JeddahMeccaFalse271.0Entire residential home,0,0,0,0,0,69,0,1,0,1,1,362.0,1,0,0,0,0,1
810,0.0,jeddah,1,0,93,Entire rental unit,https://www.airbnb.com/rooms/52411974?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6d88ea7a-b947-4a7b-befc-4b7673537e04,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,2,1.0,0.0JeddahMeccaFalse93.0Entire rental unit,0,1,0,1,0,0,0,1,1,1,1,551.8347338935574,0,0,1,1,0,1
811,4.93,jeddah,1,1,306,Entire rental unit,https://www.airbnb.com/rooms/49268605?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6d88ea7a-b947-4a7b-befc-4b7673537e04,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,7,1.0,4.93JeddahMeccaTrue306.0Entire rental unit,0,0,0,0,0,45,0,1,1,1,1,551.8347338935574,1,0,0,1,0,1
812,0.0,jeddah,1,0,211,Entire rental unit,https://www.airbnb.com/rooms/52189879?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6d88ea7a-b947-4a7b-befc-4b7673537e04,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,4,1.0,0.0JeddahMeccaFalse211.0Entire rental unit,0,0,0,0,1,0,1,1,0,0,1,551.8347338935574,1,0,0,0,0,1
813,4.98,jeddah,1,1,458,Entire rental unit,https://www.airbnb.com/rooms/45887609?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6d88ea7a-b947-4a7b-befc-4b7673537e04,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,2,2.0,4.98JeddahMeccaTrue458.0Entire rental unit,0,0,0,0,0,64,0,1,0,1,1,551.8347338935574,1,0,0,0,0,1
814,4.45,jeddah,1,0,209,Entire rental unit,https://www.airbnb.com/rooms/51367835?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6d88ea7a-b947-4a7b-befc-4b7673537e04,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,7,1.0,4.45JeddahMeccaFalse209.0Entire rental unit,0,0,0,0,0,23,0,1,0,0,1,551.8347338935574,1,0,0,1,0,0
815,4.79,jeddah,1,0,412,Entire rental unit,https://www.airbnb.com/rooms/47483075?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6d88ea7a-b947-4a7b-befc-4b7673537e04,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,4,1.5,4.79JeddahMeccaFalse412.0Entire rental unit,0,0,0,0,0,33,0,1,0,0,1,551.8347338935574,1,0,0,0,0,0
816,4.55,jeddah,1,0,463,Entire rental unit,https://www.airbnb.com/rooms/48065286?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6d88ea7a-b947-4a7b-befc-4b7673537e04,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,2,1.0,4.55JeddahMeccaFalse463.0Entire rental unit,0,0,0,0,0,38,0,1,0,1,1,551.8347338935574,1,0,0,1,0,0
817,4.43,jeddah,1,0,243,Entire rental unit,https://www.airbnb.com/rooms/50028478?previous_page_section_name=1000&translate_ugc=false&federated_search_id=b3ab51eb-53e7-454e-bf84-381e048f5a17,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,3,1.0,4.43JeddahMeccaFalse243.0Entire rental unit,0,0,0,0,0,21,0,1,0,1,1,551.8347338935574,1,0,1,0,0,1
818,4.67,jeddah,1,1,261,Entire rental unit,https://www.airbnb.com/rooms/51340394?previous_page_section_name=1000&translate_ugc=false&federated_search_id=b3ab51eb-53e7-454e-bf84-381e048f5a17,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1.5,4.67JeddahMeccaTrue261.0Entire rental unit,0,0,0,0,0,15,0,0,0,0,1,551.8347338935574,0,0,0,1,0,1
819,0.0,jeddah,1,0,173,Entire condominium (condo),https://www.airbnb.com/rooms/52610897?previous_page_section_name=1000&translate_ugc=false&federated_search_id=b3ab51eb-53e7-454e-bf84-381e048f5a17,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,1.0,0.0JeddahMeccaFalse173.0Entire condominium (condo),1,0,0,0,0,0,0,0,0,1,1,497.79487179487177,0,0,0,0,0,1
820,4.58,jeddah,1,0,291,Entire rental unit,https://www.airbnb.com/rooms/22658452?previous_page_section_name=1000&translate_ugc=false&federated_search_id=b3ab51eb-53e7-454e-bf84-381e048f5a17,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,3,1.0,4.58JeddahMeccaFalse291.0Entire rental unit,0,1,0,1,0,177,0,1,0,0,1,551.8347338935574,1,0,0,0,0,1
821,0.0,jeddah,1,0,185,Entire rental unit,https://www.airbnb.com/rooms/52436140?previous_page_section_name=1000&translate_ugc=false&federated_search_id=b3ab51eb-53e7-454e-bf84-381e048f5a17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,2,1.0,0.0JeddahMeccaFalse185.0Entire rental unit,1,0,0,0,0,0,0,0,0,0,0,551.8347338935574,0,0,0,1,0,1
822,4.78,jeddah,1,1,254,Entire rental unit,https://www.airbnb.com/rooms/48454900?previous_page_section_name=1000&translate_ugc=false&federated_search_id=b3ab51eb-53e7-454e-bf84-381e048f5a17,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,2,3.0,4.78JeddahMeccaTrue254.0Entire rental unit,0,0,0,0,0,40,0,1,0,1,1,551.8347338935574,1,0,1,1,0,1
